,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
723,12,Sun,November 25,1:00PM ET,W,False,4-7,True,San Francisco 49ers,27.0,9.0,25.0,412.0,304.0,108.0,,23.0,342.0,194.0,148.0,2.0,2018,15.23,0.52,1.45
724,13,Sun,December 2,1:00PM ET,W,False,5-7,True,Carolina Panthers,24.0,17.0,18.0,315.0,220.0,95.0,1.0,27.0,444.0,276.0,168.0,4.0,2018,4.28,-0.03,1.17
725,14,Sun,December 9,1:00PM ET,L,False,5-8,True,New Orleans Saints,14.0,28.0,20.0,279.0,174.0,105.0,1.0,19.0,298.0,198.0,100.0,2.0,2018,-1.15,-1.64,-10.68
726,15,Sun,December 16,1:00PM ET,L,False,5-9,False,Baltimore Ravens,12.0,20.0,12.0,241.0,156.0,85.0,1.0,24.0,370.0,128.0,242.0,2.0,2018,-6.0,-6.86,2.23
727,16,Sun,December 23,1:00PM ET,L,False,5-10,False,Dallas Cowboys,20.0,27.0,27.0,383.0,320.0,63.0,2.0,16.0,232.0,152.0,80.0,,2018,-5.08,0.41,-4.32
728,17,Sun,December 30,1:00PM ET,L,False,5-11,True,Atlanta Falcons,32.0,34.0,22.0,433.0,341.0,92.0,1.0,27.0,489.0,380.0,109.0,1.0,2018,14.51,-14.62,0.09
729,1,Sun,September 8,4:25PM ET,L,False,0-1,True,San Francisco 49ers,17.0,31.0,21.0,295.0,174.0,121.0,4.0,17.0,256.0,158.0,98.0,2.0,2019,-19.12,7.51,-1.1
730,2,Thu,September 12,8:20PM ET,W,False,1-1,False,Carolina Panthers,20.0,14.0,16.0,289.0,189.0,100.0,,20.0,352.0,313.0,39.0,1.0,2019,-2.31,14.8,-8.98
731,3,Sun,September 22,4:05PM ET,L,False,1-2,True,New York Giants,31.0,32.0,24.0,499.0,355.0,144.0,1.0,17.0,384.0,312.0,72.0,2.0,2019,14.58,-8.02,-6.08
732,4,Sun,September 29,4:05PM ET,W,False,2-2,False,Los Angeles Rams,55.0,40.0,27.0,464.0,376.0,88.0,1.0,36.0,518.0,490.0,28.0,4.0,2019,22.76,-4.47,-4.04
733,5,Sun,October 6,1:00PM ET,L,False,2-3,False,New Orleans Saints,24.0,31.0,19.0,252.0,158.0,94.0,,25.0,457.0,345.0,112.0,1.0,2019,4.27,-17.39,3.99
734,6,Sun,October 13,9:30AM ET,L,False,2-4,True,Carolina Panthers,26.0,37.0,23.0,407.0,365.0,42.0,7.0,17.0,268.0,209.0,59.0,1.0,2019,-14.39,2.76,0.09
735,7,,,,,False,,True,Bye Week,,,,,,,,,,,,,2019,,,
736,8,Sun,October 27,1:00PM ET,L,False,2-5,False,Tennessee Titans,23.0,27.0,23.0,389.0,283.0,106.0,4.0,16.0,246.0,174.0,72.0,1.0,2019,-6.92,2.72,-1.66
737,9,Sun,November 3,4:05PM ET,L,True,2-6,False,Seattle Seahawks,34.0,40.0,29.0,418.0,319.0,99.0,1.0,31.0,492.0,347.0,145.0,1.0,2019,13.19,-23.58,6.92
738,10,Sun,November 10,1:00PM ET,W,False,3-6,True,Arizona Cardinals,30.0,27.0,26.0,457.0,339.0,118.0,3.0,20.0,417.0,342.0,75.0,2.0,2019,9.52,-1.71,-3.53
739,11,Sun,November 17,1:00PM ET,L,False,3-7,True,New Orleans Saints,17.0,34.0,21.0,334.0,298.0,36.0,4.0,21.0,328.0,219.0,109.0,,2019,-1.16,-12.23,0.13
740,12,Sun,November 24,1:00PM ET,W,False,4-7,False,Atlanta Falcons,35.0,22.0,20.0,446.0,313.0,133.0,2.0,22.0,337.0,280.0,57.0,2.0,2019,11.9,5.6,-3.77
741,13,Sun,December 1,1:00PM ET,W,False,5-7,False,Jacksonville Jaguars,28.0,11.0,19.0,315.0,241.0,74.0,1.0,14.0,242.0,193.0,49.0,4.0,2019,-4.31,26.93,-2.93
742,14,Sun,December 8,1:00PM ET,W,False,6-7,True,Indianapolis Colts,38.0,35.0,29.0,542.0,467.0,75.0,4.0,16.0,309.0,243.0,66.0,1.0,2019,9.53,-8.36,3.36
743,15,Sun,December 15,1:00PM ET,W,False,7-7,False,Detroit Lions,38.0,17.0,23.0,495.0,446.0,49.0,1.0,16.0,295.0,250.0,45.0,3.0,2019,13.82,14.38,-7.29
744,16,Sat,December 21,1:00PM ET,L,False,7-8,True,Houston Texans,20.0,23.0,19.0,435.0,329.0,106.0,5.0,15.0,229.0,161.0,68.0,2.0,2019,-8.4,13.02,-7.92
745,17,Sun,December 29,1:00PM ET,L,True,7-9,True,Atlanta Falcons,22.0,28.0,14.0,329.0,193.0,136.0,3.0,28.0,373.0,286.0,87.0,1.0,2019,-5.96,8.27,-9.46
746,1,Sun,September 13,4:25PM ET,L,False,0-1,False,New Orleans Saints,23.0,34.0,23.0,310.0,224.0,86.0,3.0,18.0,271.0,189.0,82.0,,2020,0.48,-1.98,-11.57
747,2,Sun,September 20,1:00PM ET,W,False,1-1,True,Carolina Panthers,31.0,17.0,20.0,339.0,217.0,122.0,2.0,24.0,427.0,340.0,87.0,4.0,2020,7.61,-0.25,4.83
748,3,Sun,September 27,4:25PM ET,W,False,2-1,False,Denver Broncos,28.0,10.0,17.0,353.0,285.0,68.0,,13.0,226.0,184.0,42.0,2.0,2020,7.71,10.72,0.99
749,4,Sun,October 4,1:00PM ET,W,False,3-1,True,Los Angeles Chargers,38.0,31.0,28.0,484.0,369.0,115.0,1.0,15.0,324.0,278.0,46.0,2.0,2020,12.95,-5.88,0.2
750,5,Thu,October 8,8:20PM ET,L,False,3-2,False,Chicago Bears,19.0,20.0,18.0,339.0,233.0,106.0,1.0,18.0,243.0,208.0,35.0,1.0,2020,-3.3,0.67,-1.05
751,6,Sun,October 18,4:25PM ET,W,False,4-2,True,Green Bay Packers,38.0,10.0,21.0,324.0,166.0,158.0,,13.0,201.0,107.0,94.0,2.0,2020,15.29,21.73,-4.79
752,7,Sun,October 25,4:05PM ET,W,False,5-2,False,Las Vegas Raiders,45.0,20.0,29.0,454.0,369.0,85.0,,19.0,347.0,271.0,76.0,1.0,2020,30.56,-1.69,-4.89
753,8,Mon,November 2,8:15PM ET,W,False,6-2,False,New York Giants,25.0,23.0,23.0,344.0,263.0,81.0,1.0,24.0,357.0,256.0,101.0,2.0,2020,5.01,-3.57,2.61
754,9,Sun,November 8,8:20PM ET,L,False,6-3,True,New Orleans Saints,3.0,38.0,13.0,194.0,186.0,8.0,3.0,27.0,420.0,282.0,138.0,2.0,2020,-19.57,-13.73,0.26
755,10,Sun,November 15,1:00PM ET,W,False,7-3,False,Carolina Panthers,46.0,23.0,30.0,544.0,334.0,210.0,1.0,13.0,187.0,122.0,65.0,1.0,2020,27.3,6.81,-11.18
756,11,Mon,November 23,8:15PM ET,L,False,7-4,True,Los Angeles Rams,24.0,27.0,20.0,251.0,209.0,42.0,2.0,22.0,413.0,376.0,37.0,2.0,2020,-1.67,-5.08,2.02
757,12,Sun,November 29,4:25PM ET,L,False,7-5,True,Kansas City Chiefs,24.0,27.0,20.0,417.0,342.0,75.0,2.0,26.0,543.0,456.0,87.0,1.0,2020,12.72,-20.42,2.46
758,13,,,,,False,,True,Bye Week,,,,,,,,,,,,,2020,,,
759,14,Sun,December 13,1:00PM ET,W,False,8-5,True,Minnesota Vikings,26.0,14.0,17.0,303.0,196.0,107.0,,27.0,335.0,173.0,162.0,1.0,2020,18.44,-10.7,7.06
760,15,Sun,December 20,1:00PM ET,W,False,9-5,False,Atlanta Falcons,31.0,27.0,27.0,416.0,365.0,51.0,,23.0,369.0,332.0,37.0,,2020,20.21,-8.39,-4.28
761,16,Sat,December 26,1:00PM ET,W,False,10-5,False,Detroit Lions,47.0,7.0,30.0,588.0,477.0,111.0,,12.0,186.0,113.0,73.0,2.0,2020,37.71,18.39,-16.78
762,17,Sun,January 3,1:00PM ET,W,False,11-5,True,Atlanta Falcons,44.0,27.0,28.0,485.0,391.0,94.0,1.0,25.0,385.0,258.0,127.0,2.0,2020,29.28,-10.53,0.43
763,,,Playoffs,,,False,,True,,,,,,,,,,,,,,2020,,,
764,Wild Card,Sat,January 9,8:15PM ET,W,False,12-5,False,Washington Football Team,31.0,23.0,26.0,507.0,365.0,142.0,1.0,23.0,375.0,289.0,86.0,1.0,2020,14.51,-5.16,-1.49
765,Division,Sun,January 17,6:40PM ET,W,False,13-5,False,New Orleans Saints,30.0,20.0,20.0,316.0,189.0,127.0,,20.0,294.0,190.0,104.0,4.0,2020,5.85,6.52,-0.63
766,Conf. Champ.,Sun,January 24,3:05PM ET,W,False,14-5,False,Green Bay Packers,31.0,26.0,19.0,351.0,275.0,76.0,3.0,23.0,381.0,314.0,67.0,2.0,2020,14.4,-7.4,0.17
767,SuperBowl,Sun,February 7,6:30PM ET,W,False,15-5,N,Kansas City Chiefs,31.0,9.0,26.0,340.0,195.0,145.0,,22.0,350.0,243.0,107.0,2.0,2020,10.75,7.9,1.18
768,1,Thu,September 9,8:20PM ET,W,False,1-0,True,Dallas Cowboys,31.0,29.0,24.0,431.0,379.0,52.0,4.0,30.0,451.0,391.0,60.0,1.0,2021,9.37,-13.67,7.76
769,2,Sun,September 19,4:05PM ET,W,False,2-0,True,Atlanta Falcons,48.0,25.0,21.0,341.0,259.0,82.0,1.0,19.0,348.0,293.0,55.0,3.0,2021,8.63,15.96,-0.72
770,3,Sun,September 26,4:25PM ET,,False,,False,Los Angeles Rams,,,,,,,,,,,,,2021,,,
771,4,Sun,October 3,8:20PM ET,,False,,False,New England Patriots,,,,,,,,,,,,,2021,,,
772,5,Sun,October 10,1:00PM ET,,False,,True,Miami Dolphins,,,,,,,,,,,,,2021,,,
773,6,Thu,October 14,8:20PM ET,,False,,False,Philadelphia Eagles,,,,,,,,,,,,,2021,,,
774,7,Sun,October 24,4:25PM ET,,False,,True,Chicago Bears,,,,,,,,,,,,,2021,,,
775,8,Sun,October 31,4:25PM ET,,False,,False,New Orleans Saints,,,,,,,,,,,,,2021,,,
776,9,,,,,False,,True,Bye Week,,,,,,,,,,,,,2021,,,
777,10,Sun,November 14,1:00PM ET,,False,,False,Washington Football Team,,,,,,,,,,,,,2021,,,
778,11,Mon,November 22,8:15PM ET,,False,,True,New York Giants,,,,,,,,,,,,,2021,,,
779,12,Sun,November 28,1:00PM ET,,False,,False,Indianapolis Colts,,,,,,,,,,,,,2021,,,
780,13,Sun,December 5,1:00PM ET,,False,,False,Atlanta Falcons,,,,,,,,,,,,,2021,,,
781,14,Sun,December 12,4:25PM ET,,False,,True,Buffalo Bills,,,,,,,,,,,,,2021,,,
782,15,Sun,December 19,8:20PM ET,,False,,True,New Orleans Saints,,,,,,,,,,,,,2021,,,
783,16,Sun,December 26,1:00PM ET,,False,,False,Carolina Panthers,,,,,,,,,,,,,2021,,,
784,17,Sun,January 2,1:00PM ET,,False,,False,New York Jets,,,,,,,,,,,,,2021,,,
785,18,Sun,January 9,1:00PM ET,,False,,True,Carolina Panthers,,,,,,,,,,,,,2021,,,
